siteid,sitename,damname,county,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,windowstart,windowend,Chl_a,label,B11,B2,B2_B3,B3,B3_B2,B3_B4,B4,B5,B5_B4,B8,CI,FAI,NDCI,NDRE,NDVI,NDWI
2087,新山水庫一,新山水庫,基隆市,121.7098889,25.1305556,321581.4573,2780426.594,2021-12-14,2021-12-11,2021-12-17,2.3,0,0.007,0.024,1.0526316,0.0228,0.95,2.017699,0.0113,0.0074,0.65486723,0.0079,-0.34513277,-0.002594604,-0.20855616,0.032679714,-0.17708337,0.48534206
2161,仁義潭水庫三,仁義潭水庫,嘉義縣,120.5104444,23.4656389,199987.91,2595931.29,2024-04-02,2024-03-30,2024-04-05,2.3,0,2.00E-04,0.071,0.78453135,0.0905,1.274648,2.4896922,0.03635,0.02285,0.6286138,0,-0.37138617,-0.029579047,-0.22804055,-1,-1,1
2146,德基水庫四,德基水庫,臺中市,121.218726,24.266289,272207.55,2684531.82,2020-01-14,2020-01-11,2020-01-17,2.2,0,0.0078,0.0156,0.7155963,0.0218,1.3974359,3.516129,0.0062,0.0061,0.9838709,0.0026,-0.01612908,-0.003899683,-0.008130105,-0.40229884,-0.4090909,0.78688526
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,2019-01-08,2019-01-05,2019-01-11,2.2,0,0.00785,0.06155,0.95494306,0.064449996,1.0474658,2.4296842,0.026549999,0.02545,0.9591298,0.0177,-0.040870197,-0.00534746,-0.020943088,-0.17959091,-0.19976392,0.56909466
2137,日月潭水庫四,日月潭水庫,南投縣,120.914075,23.85504,241248.1,2638972.04,2023-11-08,2023-11-05,2023-11-11,2.2,0,0.0014,0.0266,0.9907501,0.0269,1.0122604,4.2437935,0.00645,0.0059,0.9528302,0.00305,-0.047169775,-0.002504127,-0.024178473,-0.31658483,-0.35662183,0.79887867
2138,日月潭水庫五,日月潭水庫,南投縣,120.909962,23.850308,240828.83,2638448.26,2023-11-08,2023-11-05,2023-11-11,2.2,0,0.00225,0.0231,1.0067916,0.0219,1.0078301,3.2682185,0.0063,0.00595,0.9490741,0.0024,-0.050925925,-0.003141429,-0.036945816,-0.41674346,-0.4418112,0.76846546
2173,烏山頭水庫五,烏山頭水庫,臺南市,120.387244,23.191729,187273.23,2565646.21,2022-03-04,2022-03-01,2022-03-07,2.2,0,0.01215,0.080400005,0.8250721,0.09765,1.212307,2.5126157,0.0418,0.0352,0.8194477,0.0217,-0.18055232,-0.014546506,-0.10075641,-0.26222926,-0.35142896,0.6593375
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,2019-01-08,2019-01-05,2019-01-11,2.2,0,0.00875,0.0607,0.8959477,0.06775001,1.1161413,2.1203694,0.032,0.0259,0.81058586,0.0208,-0.18941417,-0.006845239,-0.10491426,-0.10922599,-0.21170023,0.5302198
2179,南化水庫二,南化水庫,臺南市,120.554626,23.106803,204379.38,2556179.42,2022-03-07,2022-03-04,2022-03-10,2.2,0,0.0111,0.0735,0.7212954,0.1019,1.3863945,1.6542207,0.0616,0.0497,0.8068182,0.008,-0.19318183,-0.04414127,-0.106918246,-0.72270364,-0.77011496,0.8544131
2173,烏山頭水庫五,烏山頭水庫,臺南市,120.387244,23.191729,187273.23,2565646.21,2019-12-03,2019-11-30,2019-12-06,2.2,0,0.0137,0.0787,0.7655642,0.1028,1.3062261,1.8035088,0.057,0.0449,0.7877193,0.0255,-0.2122807,-0.023389842,-0.11874387,-0.2755682,-0.38181818,0.6024941
2191,牡丹水庫三,牡丹水庫,屏東縣,120.782318,22.147105,227547.16,2449860.69,2021-07-12,2021-07-09,2021-07-15,2.2,0,0.0311,0.0562,0.78601396,0.0714,1.2722421,1.7481663,0.0409,0.03,0.7853403,0.0181,-0.21465968,-0.026064444,-0.120234594,-0.39252335,-0.4682861,0.5955307
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,2022-03-04,2022-03-01,2022-03-07,2.2,0,0.0087,0.0831,0.8543809,0.0968,1.1704531,2.1633472,0.04475,0.03585,0.783805,0.0175,-0.21619499,-0.021207303,-0.121212594,-0.34673038,-0.44475102,0.6941631
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,2021-01-07,2021-01-04,2021-01-10,2.2,0,0.0066,0.033,0.8729233,0.0378,1.1456137,1.8086123,0.0209,0.016350001,0.78229666,0.0115,-0.21770334,-0.006721587,-0.12224671,-0.17404762,-0.29013574,0.5334115
2180,南化水庫三,南化水庫,臺南市,120.564178,23.126354,205364.29,2558341.48,2021-12-06,2021-12-03,2021-12-09,2.2,0,0.00865,0.06145,0.73991704,0.08305,1.3515042,2.205842,0.03765,0.02895,0.76891327,0.0091,-0.23108669,-0.023118254,-0.1306624,-0.5216415,-0.61069477,0.80249536
2172,烏山頭水庫四,烏山頭水庫,臺南市,120.377661,23.194396,186293.47,2565945.72,2024-02-15,2024-02-12,2024-02-18,2.2,0,0.0074,0.0757,0.8291347,0.0913,1.2060788,1.861368,0.04905,0.036650002,0.7472006,0.01185,-0.25279936,-0.029398888,-0.1446937,-0.5113404,-0.61083746,0.7702379
2179,南化水庫二,南化水庫,臺南市,120.554626,23.106803,204379.38,2556179.42,2022-03-07,2022-03-04,2022-03-10,2.2,0,0.0048,0.0674,0.7837209,0.086,1.2759644,2.638037,0.0326,0.0233,0.7147239,2.00E-04,-0.2852761,-0.027193015,-0.16636853,-0.9829787,-0.9878049,0.9953596
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,2021-12-06,2021-12-03,2021-12-09,2.2,0,0.0014,0.0494,0.81925714,0.0603,1.2206842,3.3407152,0.01805,0.012250001,0.6787139,0.00275,-0.32128608,-0.012181429,-0.19149284,-0.63332,-0.7355769,0.91276336
2173,烏山頭水庫五,烏山頭水庫,臺南市,120.387244,23.191729,187273.23,2565646.21,2024-04-02,2024-03-30,2024-04-05,2.2,0,8.00E-04,0.058250003,0.79845905,0.07295,1.2524686,3.4832458,0.02095,0.0104,0.49582857,0,-0.50417143,-0.017175872,-0.33750486,-1,-1,1
2169,烏山頭水庫一,烏山頭水庫,臺南市,120.376801,23.211618,186213.61,2567853.27,2024-04-02,2024-03-30,2024-04-05,2.2,0,0.00255,0.0484,0.86279047,0.0561,1.1590505,4.389895,0.0128,0.006,0.4668461,0,-0.5331539,-0.010880158,-0.36451575,-1,-1,1
2212,湖山水庫二,湖山水庫,雲林縣,120.6302778,23.6791667,212291.03,2619541.36,2021-01-13,2021-01-10,2021-01-16,2.1,0,0.01265,0.0429,0.8743987,0.0491,1.1437502,2.2534435,0.021949999,0.02025,0.92859566,0.02245,-0.07140437,0.001072858,-0.03703028,0.023595184,-0.01197917,0.37672472
2162,仁義潭水庫四,仁義潭水庫,嘉義縣,120.5052222,23.4646389,199454.03,2595822.37,2020-01-10,2020-01-07,2020-01-13,2.1,0,0.01735,0.0829,0.88708144,0.09345,1.1273022,1.8821481,0.04965,0.0449,0.9044179,0.038900003,-0.09558216,-0.004700158,-0.05023435,-0.071733624,-0.12154049,0.4122611
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,2019-12-03,2019-11-30,2019-12-06,2.1,0,0.0101,0.0456,0.8306011,0.0549,1.2039474,2.2780085,0.0241,0.021,0.8713693,0.0166,-0.12863071,-0.004877778,-0.06873615,-0.11702128,-0.1842752,0.5356644
2169,烏山頭水庫一,烏山頭水庫,臺南市,120.376801,23.211618,186213.61,2567853.27,2021-12-07,2021-12-04,2021-12-10,2.1,0,0.00755,0.04715,0.83232373,0.056649998,1.2014916,2.0599942,0.0275,0.0236,0.85812706,0.0114,-0.14187294,-0.012363333,-0.07642339,-0.3494578,-0.414949,0.6653038
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,2021-03-15,2021-03-12,2021-03-18,2.1,0,0.01315,0.0438,0.7929324,0.05525,1.2613428,2.6561437,0.0208,0.0172,0.82723385,0.00915,-0.17276612,-0.010217143,-0.094702855,-0.308185,-0.39167225,0.7168342
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,2022-03-04,2022-03-01,2022-03-07,2.1,0,0.0087,0.0831,0.8543809,0.0968,1.1704531,2.1633472,0.04475,0.03585,0.783805,0.0175,-0.21619499,-0.021207303,-0.121212594,-0.34673038,-0.44475102,0.6941631
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,2022-01-07,2022-01-04,2022-01-10,2.1,0,0.008,0.086899996,0.81749356,0.1063,1.2232552,2.1542366,0.04935,0.0378,0.76602113,0.0207,-0.2339789,-0.020905081,-0.13250703,-0.29231143,-0.40896457,0.6740174
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,2022-03-07,2022-03-04,2022-03-10,2.1,0,0.0042,0.0786,0.9013761,0.0872,1.1094148,2.9261746,0.0298,0.0227,0.761745,0.0097,-0.23825501,-0.015305079,-0.13523808,-0.40123457,-0.50886077,0.7997936
2147,鯉魚潭水庫一,鯉魚潭水庫,苗栗縣,120.7964781,24.3401739,229348.12,2692712.37,2024-01-02,2023-12-30,2024-01-05,2.1,0,0.00505,0.03255,0.9927823,0.03215,1.0146886,2.4408517,0.013800001,0.011399999,0.7710011,0.00575,-0.22899885,-0.006451746,-0.13621263,-0.6101695,-0.63258785,0.7809524
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,2023-12-14,2023-12-11,2023-12-17,2.1,0,0.0021,0.0468,0.9249012,0.0506,1.0811965,2.9590642,0.0171,0.0127,0.74269,0.005,-0.25730997,-0.009290477,-0.14765103,-0.43502825,-0.54751134,0.8201439
2168,曾文水庫六,曾文水庫,嘉義縣,120.598527,23.312495,208939.21,2578944.25,2022-03-14,2022-03-11,2022-03-17,2.1,0,0.00585,0.0831,0.7238676,0.1148,1.3814682,1.7446808,0.0658,0.047700003,0.72492397,0.01,-0.27507603,-0.044571273,-0.15947229,-0.6533785,-0.73614776,0.8397436
2167,曾文水庫五,曾文水庫,嘉義縣,120.573276,23.297913,206351.87,2577336.83,2022-03-14,2022-03-11,2022-03-17,2.1,0,0.00375,0.056199998,0.8162458,0.068849996,1.2252992,3.5039625,0.019650001,0.012800001,0.6513986,0.00455,-0.3486014,-0.012121905,-0.21109465,-0.47551495,-0.6239754,0.8760246
2171,烏山頭水庫三,烏山頭水庫,臺南市,120.38169,23.207118,186711.91,2567352.8,2024-04-02,2024-03-30,2024-04-05,2.1,0,0.0014,0.050449997,0.8401084,0.060050003,1.1903533,3.754925,0.015999999,0.008400001,0.5247029,0,-0.47529703,-0.013265397,-0.31181058,-1,-1,1
2179,南化水庫二,南化水庫,臺南市,120.554626,23.106803,204379.38,2556179.42,2022-04-08,2022-04-05,2022-04-11,2.1,0,0.0125,0.0754,0.9320149,0.0809,1.0729443,2.6266234,0.0308,0.0161,0.5227273,0,-0.47727272,-0.02737238,-0.3134328,-1,-1,1
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2021-02-04,2021-02-01,2021-02-07,2,0,0.0209,0.0633,0.87430084,0.0724,1.1437856,1.6720536,0.043300003,0.0432,0.9976852,0.043250002,-0.002314811,0.004145555,-0.001160091,5.83E-04,-5.77E-04,0.252052
2076,阿公店水庫二,阿公店水庫,高雄市,120.352736,22.811868,183554.9,2523596.5,2021-02-04,2021-02-01,2021-02-07,2,0,0.016,0.057099998,0.8723812,0.06545,1.1463739,1.706711,0.03835,0.03705,0.96609104,0.03235,-0.033908963,-0.001813809,-0.01724887,-0.06772336,-0.084873796,0.33845228
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,2021-12-16,2021-12-13,2021-12-19,2,0,0.01165,0.035899997,1.0113636,0.03585,0.9888889,1.7797325,0.020100001,0.019250002,0.95760024,0.0173,-0.042399738,-0.001136033,-0.021696081,-0.050987057,-0.072606385,0.34603578
2203,石門水庫六,石門水庫,桃園市,121.3020833,24.8067222,280539.91,2744403.82,2024-01-05,2024-01-02,2024-01-08,2,0,0.0101,0.0572,1.0671642,0.0536,0.9370629,2.1788619,0.0246,0.0231,0.9390244,0.0221,-0.060975585,2.16E-04,-0.031446528,-0.022123897,-0.05353318,0.41611624
2158,蘭潭水庫三,蘭潭水庫,嘉義市,120.479232,23.47303,196802.22,2596761.01,2021-12-16,2021-12-13,2021-12-19,2,0,0.0134,0.0414,1.037594,0.0401,0.9637681,1.5770751,0.0253,0.0222,0.86166006,0.0221,-0.1383399,-0.001071111,-0.07430997,0.004566202,-0.069767445,0.2891761
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,2019-03-15,2019-03-12,2019-03-18,2,0,0.0194,0.1186,0.99329984,0.1194,1.0067453,1.8892406,0.0632,0.0544,0.86075956,0.0346,-0.13924046,-0.020396188,-0.0748299,-0.22247191,-0.2924335,0.55064934
2170,烏山頭水庫二,烏山頭水庫,臺南市,120.371884,23.202702,185706.06,2566868.07,2022-03-04,2022-03-01,2022-03-07,2,0,0.03215,0.086500004,0.83512104,0.103599995,1.1990726,1.8652468,0.056599997,0.04895,0.8580058,0.036399998,-0.14199416,-0.015620476,-0.07717117,-0.1962774,-0.2651777,0.5040314
2179,南化水庫二,南化水庫,臺南市,120.554626,23.106803,204379.38,2556179.42,2019-03-15,2019-03-12,2019-03-18,2,0,0.0139,0.1058,0.9089347,0.1164,1.1001891,1.9113301,0.0609,0.0507,0.8325124,0.0289,-0.16748765,-0.023196826,-0.09139783,-0.27386937,-0.35634744,0.60220236
2180,南化水庫三,南化水庫,臺南市,120.564178,23.126354,205364.29,2558341.48,2021-08-25,2021-08-22,2021-08-28,2,0,0.0078,0.1162,0.7429668,0.1564,1.3459553,1.2592592,0.1242,0.1033,0.831723,0.0174,-0.168277,-0.08499809,-0.09186815,-0.71168184,-0.7542373,0.7997698
2160,仁義潭水庫二,仁義潭水庫,嘉義縣,120.5155833,23.46575,200512.94,2595941.82,2022-03-04,2022-03-01,2022-03-07,2,0,0.0086,0.0808,0.8773073,0.0921,1.1398585,2.080073,0.044299997,0.03655,0.8231331,0.020599999,-0.17686686,-0.017094605,-0.097029805,-0.27926663,-0.36633688,0.6353153
2172,烏山頭水庫四,烏山頭水庫,臺南市,120.3776611,23.1943961,186293.47,2565945.71,2020-03-03,2020-02-29,2020-03-06,2,0,0.0125,0.0842,0.836975,0.100600004,1.1947956,2.1068206,0.04775,0.0384,0.8041767,0.0253,-0.19582331,-0.01584762,-0.10854369,-0.20565185,-0.3073341,0.598099
2138,日月潭水庫五,日月潭水庫,南投縣,120.909962,23.850308,240828.83,2638448.26,2021-07-12,2021-07-09,2021-07-15,2,0,0.00625,0.0394,0.9314421,0.0423,1.073611,2.8582387,0.0148,0.010749999,0.726179,0.00445,-0.27382094,-0.008748571,-0.15888123,-0.4186411,-0.54020655,0.81009156
2170,烏山頭水庫二,烏山頭水庫,臺南市,120.371884,23.202702,185706.06,2566868.07,2023-07-07,2023-07-04,2023-07-10,2,0,0.007,0.0539,0.77273345,0.069749996,1.2941248,3.4257874,0.0204,0.014250001,0.69599676,0.0041,-0.3040033,-0.01379016,-0.18034299,-0.597703,-0.6897955,0.89185345
2172,烏山頭水庫四,烏山頭水庫,臺南市,120.377661,23.194396,186293.47,2565945.72,2023-07-07,2023-07-04,2023-07-10,2,0,0.0089,0.05725,0.7751975,0.07385,1.2900136,3.208371,0.023049999,0.01555,0.67335033,0.004,-0.32664973,-0.016399682,-0.1956125,-0.6294054,-0.7247393,0.8997769
2167,曾文水庫五,曾文水庫,嘉義縣,120.573276,23.297913,206351.87,2577336.83,2025-12-09,2025-12-06,2025-12-12,2,0,0.0025,0.067,0.7881657,0.0845,1.2687687,2.7083335,0.0312,0.0203,0.6506411,0.0052,-0.34935892,-0.020605713,-0.21165045,-0.5921569,-0.71428573,0.884058
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,2021-12-14,2021-12-11,2021-12-17,2,0,0.0041,0.0374,0.96640825,0.0387,1.0347594,3.4864864,0.0111,0.007,0.6306307,0.0022,-0.36936933,-0.007588889,-0.22651932,-0.5217391,-0.66917294,0.89242053
2162,仁義潭水庫四,仁義潭水庫,嘉義縣,120.5052222,23.4646389,199454.03,2595822.37,2024-04-02,2024-03-30,2024-04-05,2,0,0.00435,0.0794,0.8223774,0.09655,1.2159948,2.378249,0.0406,0.024750002,0.609653,0,-0.39034703,-0.033222854,-0.24251477,-1,-1,1
2172,烏山頭水庫四,烏山頭水庫,臺南市,120.377661,23.194396,186293.47,2565945.72,2024-04-02,2024-03-30,2024-04-05,2,0,0.00735,0.0705,0.9032898,0.07805,1.1070855,3.020815,0.02585,0.0148,0.57153344,0.00235,-0.42846662,-0.02003492,-0.27345863,-0.7446259,-0.8393155,0.94226515
2170,烏山頭水庫二,烏山頭水庫,臺南市,120.371884,23.202702,185706.06,2566868.07,2024-04-02,2024-03-30,2024-04-05,2,0,0,0.05345,0.87407327,0.06115,1.1440701,3.9896257,0.015350001,0.0055,0.35590982,0,-0.6440902,-0.012474921,-0.47759813,-1,-1,1
2143,德基水庫一,德基水庫,臺中市,121.168551,24.254693,267114.75,2683240.48,2021-12-14,2021-12-11,2021-12-17,2,0,9.00E-04,0.0143,1.1532258,0.0124,0.8671329,12.4,0.001,1.00E-04,0.099999994,1.00E-04,-0.90000004,-8.81E-04,-0.8181818,0,-0.8181818,0.984
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,2021-07-12,2021-07-09,2021-07-15,1.9,0,0.0823,0.1094,0.9498525,0.1166,1.052795,1.2110655,0.0921,0.0931,1.0108577,0.0573,0.010857704,-0.03422032,0.005399539,-0.24356435,-0.2494759,0.3088803
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,2024-01-05,2024-01-02,2024-01-08,1.9,0,0.0173,0.0582,1.0174825,0.0572,0.9828178,1.7763975,0.0322,0.0317,0.98447204,0.041,-0.015527981,0.011590794,-0.007824742,0.12792298,0.120218575,0.16496943
2099,石門水庫四,石門水庫,桃園市,121.2561111,24.8044722,275892.67,2744145.11,2024-01-05,2024-01-02,2024-01-08,1.9,0,0.0103,0.0508,0.99607843,0.051,1.003937,1.9921875,0.0256,0.0243,0.94921875,0.0222,-0.05078124,-5.34E-04,-0.026052097,-0.045161296,-0.0711297,0.39344263
2190,牡丹水庫二,牡丹水庫,屏東縣,120.782567,22.140403,227571.78,2449118.6,2021-07-12,2021-07-09,2021-07-15,1.9,0,0.0595,0.0839,0.9011815,0.0931,1.1096543,1.2735977,0.0731,0.0678,0.92749655,0.0283,-0.072503425,-0.032319367,-0.037615333,-0.41103017,-0.4418146,0.53377265
2173,烏山頭水庫五,烏山頭水庫,臺南市,120.3872439,23.1917289,187273.21,2565646.18,2020-03-03,2020-02-29,2020-03-06,1.9,0,0.014,0.0862,0.82408047,0.1046,1.2134805,1.9551401,0.0535,0.0449,0.83925235,0.030299999,-0.16074768,-0.015801588,-0.087402865,-0.19416636,-0.27686602,0.55078804
2171,烏山頭水庫三,烏山頭水庫,臺南市,120.38169,23.207118,186711.91,2567352.8,2022-03-04,2022-03-01,2022-03-07,1.9,0,0.0099,0.0562,0.7998354,0.06895,1.2594931,2.5258598,0.028250001,0.02395,0.8278527,0.016449999,-0.17214733,-0.008363017,-0.095449716,-0.17683224,-0.26794612,0.62459135
2104,寶山水庫四,寶山水庫,新竹縣,121.042437,24.748352,254292.28,2737905.73,2019-12-09,2019-12-06,2019-12-12,1.9,0,0.015350001,0.0347,0.72163653,0.048100002,1.3876518,2.216552,0.0217,0.01775,0.81789416,0.016150001,-0.18210584,-0.004360635,-0.10026991,-0.04788843,-0.14736784,0.49767584
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,2023-03-02,2023-02-27,2023-03-05,1.9,0,0.00585,0.0574,0.9096727,0.063099995,1.0992982,3.0337956,0.0208,0.016800001,0.807582,0.01085,-0.19241792,-0.007149841,-0.10649497,-0.2156308,-0.3148148,0.70669067
2171,烏山頭水庫三,烏山頭水庫,臺南市,120.38169,23.207118,186711.91,2567352.8,2024-01-02,2023-12-30,2024-01-05,1.9,0,0.0109,0.0637,0.9285714,0.068,1.0769231,1.8994415,0.0358,0.0293,0.8071626,0.0252,-0.19283745,-0.00626127,-0.106707305,-0.093525186,-0.17857143,0.46112886
2173,烏山頭水庫五,烏山頭水庫,臺南市,120.387244,23.191729,187273.23,2565646.21,2024-02-15,2024-02-12,2024-02-18,1.9,0,0.00525,0.0725,0.79062843,0.0917,1.2648973,1.8947136,0.0484,0.03675,0.75933313,0.01345,-0.2406669,-0.026867937,-0.13680649,-0.46414343,-0.56507206,0.7441745
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,2026-01-19,2026-01-16,2026-01-22,1.9,0,0.00905,0.081949994,0.8746127,0.0937,1.1435835,2.7326655,0.0343,0.0253,0.7377331,0.0169,-0.26226693,-0.012670634,-0.15094382,-0.19930345,-0.34003052,0.694437
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,2024-01-03,2023-12-31,2024-01-06,1.9,0,0.0041,0.0768,0.9481482,0.081,1.0546875,2.556962,0.0316,0.0233,0.7236024,0.0125,-0.27639756,-0.014436826,-0.16036038,-0.31129476,-0.44071588,0.7326203
2191,牡丹水庫三,牡丹水庫,屏東縣,120.782318,22.147105,227547.16,2449860.69,2021-12-08,2021-12-05,2021-12-11,1.9,0,0.005,0.0694,0.68712866,0.101,1.4553316,2.1535182,0.0469,0.0304,0.64818764,0.0047,-0.35181236,-0.034352064,-0.21345407,-0.73219377,-0.8178295,0.9110691
2140,霧社水庫一,霧社水庫,南投縣,121.136389,23.983076,263878.27,2653155.57,2022-03-14,2022-03-11,2022-03-17,1.9,0,0.0028,0.0216,0.75789475,0.0285,1.3194444,2.9381442,0.0097,0.0059,0.6082474,0,-0.39175257,-0.008407619,-0.24358974,-1,-1,1
2141,霧社水庫二,霧社水庫,南投縣,121.136145,23.992772,263852.4,2654229.36,2026-01-19,2026-01-16,2026-01-22,1.9,0,0.0042,0.0188,0.7315175,0.0257,1.3670212,3.6714284,0.007,0.004,0.5714286,0,-0.42857143,-0.006475556,-0.27272725,-1,-1,1
2153,永和山水庫一,永和山水庫,苗栗縣,120.923504,24.659908,242257.38,2728111.39,2021-11-09,2021-11-06,2021-11-12,1.8,0,0.00655,0.0112,0.77231634,0.0145,1.2948544,1.8238367,0.00795,0.00715,0.898623,0.00625,-0.101377025,-0.001437778,-0.053854607,-0.06695729,-0.120363474,0.39805645
2169,烏山頭水庫一,烏山頭水庫,臺南市,120.3768011,23.2116181,186213.61,2567853.26,2020-03-03,2020-02-29,2020-03-06,1.8,0,0.01655,0.07795,0.86994565,0.0896,1.1495317,2.2371788,0.04005,0.0357,0.891417,0.0305,-0.108583,-0.005148413,-0.057428807,-0.07854144,-0.13536108,0.49207723
2173,烏山頭水庫五,烏山頭水庫,臺南市,120.387244,23.191729,187273.23,2565646.21,2025-11-20,2025-11-17,2025-11-23,1.8,0,0.0164,0.1143,0.8626442,0.1325,1.1592287,1.5093462,0.087799996,0.07745,0.8822134,0.04615,-0.11778657,-0.028276667,-0.062599614,-0.25323772,-0.31090534,0.48334557
2102,寶山水庫二,寶山水庫,新竹縣,121.046715,24.748687,254724.97,2737942.97,2019-06-13,2019-06-10,2019-06-16,1.8,0,0.05055,0.1005,0.79391384,0.1266,1.2596197,1.3972467,0.0906,0.0862,0.95187545,0.0638,-0.04812458,-0.019298574,-0.025530847,-0.14920634,-0.17397073,0.3299525
2137,日月潭水庫四,日月潭水庫,南投縣,120.914075,23.85504,241248.1,2638972.04,2021-07-12,2021-07-09,2021-07-15,1.8,0,0.0043,0.037299998,0.8574803,0.0435,1.1662103,4.204652,0.01035,0.008,0.77199703,0.00365,-0.22800295,-0.005566825,-0.12922616,-0.3752786,-0.48048693,0.8454395
2169,烏山頭水庫一,烏山頭水庫,臺南市,120.376801,23.211618,186213.61,2567853.27,2024-02-15,2024-02-12,2024-02-18,1.8,0,0.00715,0.0765,0.8590401,0.089049995,1.164246,2.2346253,0.03985,0.0273,0.6851047,0.00985,-0.31489527,-0.023875238,-0.18720858,-0.46916372,-0.6036396,0.8008179
2171,烏山頭水庫三,烏山頭水庫,臺南市,120.38169,23.207118,186711.91,2567352.8,2024-02-15,2024-02-12,2024-02-18,1.8,0,0.0051,0.0727,0.81685877,0.089,1.2242355,2.2997637,0.0387,0.02645,0.6835038,0.0098,-0.3164962,-0.022606667,-0.18810552,-0.45923543,-0.59587634,0.80162275
2178,南化水庫一,南化水庫,臺南市,120.541347,23.087443,203012.43,2554039.77,2021-05-07,2021-05-04,2021-05-10,1.8,0,0.0036,0.0833,0.8288557,0.1005,1.2064826,2.268623,0.0443,0.0297,0.6704289,0.0041,-0.32957113,-0.032576825,-0.1972973,-0.75739646,-0.8305785,0.9216061
2212,湖山水庫二,湖山水庫,雲林縣,120.6302778,23.6791667,212291.03,2619541.36,2022-09-19,2022-09-16,2022-09-22,1.8,0,0.0165,0.04375,0.79933184,0.054700002,1.2511457,3.1814613,0.017549999,0.0123,0.67663044,0.0024,-0.3233696,-0.014953333,-0.20064867,-0.7777778,-0.8117647,0.9240506
2163,曾文水庫一,曾文水庫,嘉義縣,120.540746,23.246248,203006.32,2571625.67,2021-01-07,2021-01-04,2021-01-10,1.8,0,0.0048,0.1004,0.83573675,0.1202,1.1970145,2.2692487,0.05325,0.03455,0.64732397,0.0085,-0.35267603,-0.035662062,-0.21436122,-0.6152674,-0.731084,0.8695439
2142,霧社水庫三,霧社水庫,南投縣,121.136472,24.001288,263884.76,2655172.51,2026-01-19,2026-01-16,2026-01-22,1.8,0,0.0043,0.0339,0.7902098,0.0429,1.2654867,2.9791667,0.0144,0.0071,0.49305558,0,-0.5069444,-0.012508254,-0.33953488,-1,-1,1
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,2022-09-19,2022-09-16,2022-09-22,1.8,0,0.0091,0.0454,0.8184645,0.05535,1.2235677,4.044156,0.01425,0.00685,0.41675323,0,-0.58324677,-0.013285397,-0.4692256,-1,-1,1
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,2021-11-08,2021-11-05,2021-11-11,1.7,0,0.01055,0.03015,0.9803493,0.031,1.0204545,2.3645484,0.0154,0.015000001,0.9656633,0.0154,-0.03433665,7.05E-04,-0.017543845,-0.11686725,-0.1329365,0.44763836
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,2021-01-13,2021-01-10,2021-01-16,1.7,0,0.011150001,0.0506,0.9397354,0.05335,1.065497,2.277276,0.02365,0.0213,0.9066992,0.018849999,-0.093300834,-0.002561905,-0.049100358,-0.05828441,-0.11548467,0.47628123
2136,日月潭水庫三,日月潭水庫,南投縣,120.92862,23.850781,242729.34,2638499.56,2022-01-10,2022-01-07,2022-01-13,1.7,0,0.0023,0.024,0.9160305,0.0262,1.0916667,3.742857,0.007,0.0058,0.8285714,8.00E-04,-0.1714286,-0.005319683,-0.09375002,-0.75757575,-0.7948718,0.94074076
